X,Y,GU_NM,THT_HG,BHT_DM,WTRTB_BT,WDPT_NM,CREAT_DE
126.90579766,37.551527132,마포구,3.00000000,10.00000000,6.00000000,벚나무,
126.905874928,37.551466993,마포구,3.00000000,10.00000000,6.00000000,벚나무,
126.905959525,37.55139905,마포구,3.00000000,10.00000000,6.00000000,벚나무,
126.906026465,37.551348859,마포구,3.00000000,10.00000000,8.00000000,벚나무,
126.936402779,37.542221133,마포구,6.00000000,10.00000000,6.00000000,벚나무,
126.915282777,37.549200597,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.934965703,37.54225134,마포구,6.00000000,17.00000000,6.00000000,벚나무,
126.934872937,37.542201227,마포구,6.00000000,17.00000000,6.00000000,벚나무,
126.935025573,37.542258525,마포구,6.00000000,17.00000000,6.00000000,벚나무,
126.934840021,37.542182138,마포구,6.00000000,17.00000000,6.00000000,벚나무,
126.906813686,37.550678362,마포구,3.00000000,11.00000000,8.00000000,벚나무,
126.907198042,37.550351613,마포구,3.00000000,10.00000000,7.00000000,벚나무,
126.907250016,37.550318094,마포구,10.00000000,9.00000000,7.00000000,벚나무,
126.906099909,37.551285674,마포구,3.00000000,10.00000000,7.00000000,벚나무,
126.906447123,37.550989559,마포구,3.00000000,9.00000000,7.00000000,벚나무,
126.918210065,37.547305125,마포구,7.00000000,11.00000000,4.00000000,벚나무,
126.915135296,37.549216457,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.915078382,37.549237872,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.946082093,37.542013142,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946405252,37.542261215,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946459107,37.542308918,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946190332,37.54189377,마포구,7.00000000,12.00000000,3.00000000,벚나무,
126.890763375,37.574576998,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.893525546,37.574618645,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.946509971,37.542351851,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946569811,37.542404324,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946620676,37.542447257,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946677529,37.542490192,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946136012,37.54197264,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.94671049,37.542449681,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946381367,37.542170615,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946614744,37.542370969,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946566865,37.542337572,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.890384032,37.574584211,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890451666,37.574541063,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.91807273,37.547012129,마포구,7.00000000,11.00000000,5.00000000,벚나무,
126.918108652,37.547081292,마포구,6.00000000,12.00000000,5.00000000,벚나무,
126.918156576,37.547190996,마포구,7.00000000,11.00000000,4.00000000,벚나무,
126.918261633,37.547416867,마포구,7.00000000,12.00000000,4.00000000,벚나무,
126.914991474,37.549306942,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.891840234,37.573966411,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891939009,37.573954028,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.89203429,37.573954144,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892126649,37.573946631,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892232837,37.573952911,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.914958509,37.549333141,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.892329441,37.573948366,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892426551,37.573960552,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892539349,37.573978481,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.944730232,37.540174529,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944733184,37.540231746,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.915738524,37.548988183,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.915174352,37.549099675,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.915198184,37.549206967,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.945217425,37.541257048,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944733149,37.540279423,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945256318,37.541292824,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945256318,37.541292824,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945298208,37.541326218,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.94533411,37.541357226,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945154578,37.541226028,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945375996,37.541395388,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945411893,37.541435931,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945609366,37.541600511,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945657239,37.541638675,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.94584574,37.541791332,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.893586309,37.574685233,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.893064852,37.574303158,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890319515,37.574627635,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.936603388,37.542197402,마포구,6.00000000,12.00000000,6.00000000,벚나무,
126.906862334,37.569603483,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.891117558,37.574165706,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891190251,37.574136568,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891263499,37.574106381,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.89134632,37.574079163,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890589268,37.574714253,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890536028,37.57474725,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890439907,37.574814734,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890393824,37.574845619,마포구,11.00000000,14.00000000,5.00000000,벚나무,
126.890634008,37.574680191,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890719232,37.574614397,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891447528,37.574046232,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891531939,37.574024301,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891624866,37.57400005,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891735346,37.573981544,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.91581708,37.54908195,마포구,3.00000000,10.00000000,6.00000000,벚나무,
126.918726617,37.545521875,마포구,4.00000000,15.00000000,4.00000000,벚나무,
126.918756492,37.545581493,마포구,4.00000000,13.00000000,4.00000000,벚나무,
126.918783373,37.54564111,마포구,4.00000000,14.00000000,4.00000000,벚나무,
126.918837142,37.545755574,마포구,4.00000000,17.00000000,4.00000000,벚나무,
126.918876009,37.545805662,마포구,4.00000000,14.00000000,4.00000000,벚나무,
126.918902898,37.545858127,마포구,4.00000000,12.00000000,4.00000000,벚나무,
126.919154046,37.546311392,마포구,7.00000000,13.00000000,5.00000000,벚나무,
126.919270638,37.546563304,마포구,7.00000000,16.00000000,5.00000000,벚나무,
126.919299521,37.54660877,마포구,8.00000000,16.00000000,4.00000000,벚나무,
126.918962669,37.545958292,마포구,4.00000000,14.00000000,4.00000000,벚나무,
126.918989559,37.546010755,마포구,4.00000000,13.00000000,4.00000000,벚나무,
126.919010463,37.546060832,마포구,4.00000000,12.00000000,4.00000000,벚나무,
126.919322412,37.546654231,마포구,8.00000000,19.00000000,4.00000000,벚나무,
126.91904335,37.546103764,마포구,4.00000000,20.00000000,4.00000000,벚나무,
126.919346145,37.546700397,마포구,8.00000000,14.00000000,4.00000000,벚나무,
126.93537881,37.542304013,마포구,6.00000000,20.00000000,6.00000000,벚나무,
126.894474726,37.575271015,마포구,11.00000000,14.00000000,5.00000000,벚나무,
126.935271041,37.542292033,마포구,6.00000000,17.00000000,6.00000000,벚나무,
126.935007668,37.542191766,마포구,6.00000000,18.00000000,6.00000000,벚나무,
126.935214161,37.542287235,마포구,6.00000000,15.00000000,6.00000000,벚나무,
126.935160275,37.542284822,마포구,6.00000000,20.00000000,6.00000000,벚나무,
126.93551955,37.542270716,마포구,6.00000000,13.00000000,6.00000000,벚나무,
126.93558239,37.542306508,마포구,6.00000000,18.00000000,6.00000000,벚나무,
126.945887628,37.541827109,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946126981,37.54204177,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946192812,37.542089478,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945929515,37.541865271,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946246672,37.542130029,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946507021,37.542292252,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945968407,37.541903431,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.94630352,37.542177732,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.94642625,37.54220401,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946052183,37.541974986,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.946360371,37.542223052,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944736026,37.540434378,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944735991,37.540482056,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945711095,37.541683994,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944586713,37.539926537,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.945025929,37.541109157,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944664485,37.540017162,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944780822,37.540586968,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944783784,37.54062988,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944942158,37.541035218,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944789737,37.540675177,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944798686,37.540720474,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944903259,37.541004208,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944807633,37.540768158,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944822564,37.540818226,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944849473,37.540865917,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.94497207,37.541068605,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.919088157,37.546199151,마포구,4.00000000,14.00000000,4.00000000,벚나무,
126.919392365,37.546799752,마포구,8.00000000,13.00000000,5.00000000,벚나무,
126.918702702,37.545488485,마포구,4.00000000,16.00000000,4.00000000,벚나무,
126.919121021,37.546263539,마포구,4.00000000,14.00000000,4.00000000,벚나무,
126.919173224,37.546369135,마포구,7.00000000,14.00000000,7.00000000,벚나무,
126.919256726,37.546516381,마포구,7.00000000,16.00000000,5.00000000,벚나무,
126.936654198,37.542297553,마포구,6.00000000,11.00000000,6.00000000,벚나무,
126.936729051,37.542290441,마포구,6.00000000,11.00000000,6.00000000,벚나무,
126.944951365,37.540725314,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.947183243,37.542843237,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944963308,37.54076823,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.907214823,37.569391111,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907132681,37.569454463,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.906937262,37.569567783,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.908019478,37.568747596,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907031971,37.569517795,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.919413418,37.5468443,마포구,7.00000000,17.00000000,4.00000000,벚나무,
126.919439305,37.546893615,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.919226002,37.546467062,마포구,4.00000000,15.00000000,4.00000000,벚나무,
126.919470022,37.546946231,마포구,9.00000000,13.00000000,4.00000000,벚나무,
126.91950072,37.547000019,마포구,9.00000000,16.00000000,4.00000000,벚나무,
126.91951748,37.547052642,마포구,9.00000000,14.00000000,4.00000000,벚나무,
126.919572643,37.547149641,마포구,9.00000000,17.00000000,4.00000000,벚나무,
126.919599049,37.547210695,마포구,9.00000000,15.00000000,4.00000000,벚나무,
126.91963263,37.547271948,마포구,9.00000000,15.00000000,4.00000000,벚나무,
126.919677085,37.547360896,마포구,7.00000000,18.00000000,4.00000000,벚나무,
126.919710388,37.547414458,마포구,9.00000000,15.00000000,4.00000000,벚나무,
126.919734284,37.547470941,마포구,3.00000000,16.00000000,4.00000000,벚나무,
126.919752902,37.547533654,마포구,9.00000000,13.00000000,5.00000000,벚나무,
126.919787753,37.54758616,마포구,6.00000000,14.00000000,4.00000000,벚나무,
126.919811444,37.547655895,마포구,8.00000000,15.00000000,4.00000000,벚나무,
126.892135331,37.574105469,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.917743963,37.54855847,마포구,3.00000000,13.00000000,4.00000000,벚나무,
126.944700374,37.540064857,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944733112,37.540329485,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944733071,37.540384314,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.944625601,37.539969465,마포구,7.00000000,15.00000000,4.00000000,벚나무,
126.907560663,37.56921498,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907470153,37.569262108,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907370657,37.569311138,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.90728556,37.569343491,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907875963,37.569035,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.90800076,37.568869649,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907947348,37.56895114,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907767456,37.569102144,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907663755,37.569159754,마포구,6.00000000,15.00000000,5.00000000,벚나무,
126.907081105,37.569490544,마포구,4.50000000,15.00000000,4.00000000,벚나무,
126.890261535,37.574666297,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890499335,37.574510817,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890618341,37.574444207,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890792554,37.574350719,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890843933,37.574323237,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890888127,37.57429299,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890920333,37.574266971,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.890963973,37.574245835,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891000426,37.574222786,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891045688,37.574200592,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.827818607,37.537868206,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.86181495,37.526610023,양천구,6.00000000,32.00000000,3.00000000,벚나무,
126.861904422,37.526595827,양천구,5.00000000,23.00000000,1.00000000,벚나무,
126.836050177,37.506463982,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.838450631,37.524235278,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.82909494,37.536294917,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.893635108,37.574729128,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.893399205,37.574507711,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.893274017,37.574422629,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.893225515,37.574388003,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.893171963,37.574360016,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.893119333,37.574333044,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892996257,37.574270837,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892920463,37.574240466,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892842002,37.574216855,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892736142,37.574183065,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892607371,37.574153686,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892499618,37.574131958,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892397703,37.574120819,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.892316833,37.574104408,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891764262,37.574129831,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.838140399,37.507048975,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.853530586,37.527704712,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.861405929,37.526674921,양천구,8.00000000,32.00000000,3.00000000,벚나무,
126.891839334,37.57411553,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891915453,37.574107574,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891622653,37.574157992,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891533983,37.574179915,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891444764,37.574204801,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891377111,37.574230135,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891311888,37.574257396,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891241349,37.574280842,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.891122362,37.574338343,마포구,11.00000000,13.00000000,6.00000000,벚나무,
126.838669425,37.523896317,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.842085828,37.520836037,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.85473856,37.527528856,양천구,6.00000000,18.00000000,1.00000000,벚나무,
126.836214819,37.506682077,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.842959702,37.52113014,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.833247989,37.506572911,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.918653454,37.548502996,마포구,3.00000000,10.00000000,5.00000000,벚나무,
126.907396985,37.550185228,마포구,3.00000000,9.00000000,7.00000000,벚나무,
126.907475119,37.550117282,마포구,3.00000000,9.00000000,7.00000000,벚나무,
126.907946392,37.549712345,마포구,3.00000000,9.00000000,7.00000000,벚나무,
126.907996325,37.549673293,마포구,3.00000000,9.00000000,7.00000000,벚나무,
126.908045586,37.54962315,마포구,3.00000000,11.00000000,7.00000000,벚나무,
126.90810734,37.549576447,마포구,3.00000000,10.00000000,5.00000000,벚나무,
126.836058503,37.519912271,양천구,9.00000000,20.00000000,5.00000000,벚나무,
126.835972069,37.519798978,양천구,9.00000000,20.00000000,5.00000000,벚나무,
126.908162282,37.549523252,마포구,3.00000000,8.00000000,4.00000000,벚나무,
126.908229214,37.549466352,마포구,3.00000000,9.00000000,7.00000000,벚나무,
126.908343751,37.549372276,마포구,3.00000000,9.00000000,7.00000000,벚나무,
126.908456116,37.549280586,마포구,3.00000000,8.00000000,7.00000000,벚나무,
126.90879772,37.548982087,마포구,3.00000000,10.00000000,6.00000000,벚나무,
126.908888631,37.548903751,마포구,3.00000000,9.00000000,7.00000000,벚나무,
126.908974372,37.548834948,마포구,3.00000000,8.00000000,7.00000000,벚나무,
126.909069926,37.548753179,마포구,3.00000000,8.00000000,5.00000000,벚나무,
126.905713063,37.551468076,마포구,3.00000000,11.00000000,5.00000000,벚나무,
126.918064882,37.547438237,마포구,7.00000000,9.00000000,4.00000000,벚나무,
126.918037198,37.547388493,마포구,7.00000000,14.00000000,4.00000000,벚나무,
126.917985539,37.5472789,마포구,8.00000000,10.00000000,4.00000000,벚나무,
126.917964968,37.547226551,마포구,8.00000000,12.00000000,3.00000000,벚나무,
126.917937262,37.547181345,마포구,7.00000000,13.00000000,4.00000000,벚나무,
126.90587194,37.551322786,마포구,3.00000000,11.00000000,5.00000000,벚나무,
126.90730885,37.550250136,마포구,3.00000000,8.00000000,7.00000000,벚나무,
126.842456824,37.520870772,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.857809512,37.527072402,양천구,5.00000000,12.00000000,1.00000000,벚나무,
126.84214126,37.520842948,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.827083868,37.538938746,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.91792939,37.547137856,마포구,7.00000000,10.00000000,4.00000000,벚나무,
126.917900573,37.547080959,마포구,6.00000000,10.00000000,3.00000000,벚나무,
126.917882604,37.547017485,마포구,5.00000000,14.00000000,0.00000000,벚나무,
126.917853778,37.546966262,마포구,6.00000000,12.00000000,6.00000000,벚나무,
126.917830955,37.546908461,마포구,6.00000000,11.00000000,4.00000000,벚나무,
126.917736667,37.546738331,마포구,8.00000000,10.00000000,4.00000000,벚나무,
126.917689495,37.546621363,마포구,7.00000000,10.00000000,3.00000000,벚나무,
126.917660275,37.546557537,마포구,7.00000000,9.00000000,4.00000000,벚나무,
126.917633269,37.54649757,마포구,7.00000000,11.00000000,3.00000000,벚나무,
126.917606617,37.546442028,마포구,4.00000000,10.00000000,4.00000000,벚나무,
126.917578546,37.546382634,마포구,4.00000000,10.00000000,4.00000000,벚나무,
126.917548632,37.546294403,마포구,4.00000000,10.00000000,3.00000000,벚나무,
126.91752542,37.546226951,마포구,4.00000000,10.00000000,3.00000000,벚나무,
126.917487638,37.546157218,마포구,4.00000000,9.00000000,3.00000000,벚나무,
126.917436969,37.546028653,마포구,4.00000000,13.00000000,3.00000000,벚나무,
126.917484143,37.545684484,마포구,7.00000000,14.00000000,3.00000000,벚나무,
126.917512359,37.545757758,마포구,6.00000000,12.00000000,3.00000000,벚나무,
126.917555762,37.54583575,마포구,7.00000000,12.00000000,4.00000000,벚나무,
126.918209547,37.547769911,마포구,7.00000000,11.00000000,4.00000000,벚나무,
126.918187988,37.547715959,마포구,7.00000000,14.00000000,4.00000000,벚나무,
126.91816746,37.547662871,마포구,7.00000000,12.00000000,4.00000000,벚나무,
126.918126633,37.547559528,마포구,6.00000000,11.00000000,5.00000000,벚나무,
126.918091835,37.547503195,마포구,7.00000000,10.00000000,4.00000000,벚나무,
126.828568122,37.536765479,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.839229245,37.523002632,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.839071528,37.522944522,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.936477635,37.542209253,마포구,6.00000000,11.00000000,6.00000000,벚나무,
126.834101486,37.506598121,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.935902755,37.54228046,마포구,6.00000000,16.00000000,6.00000000,벚나무,
126.935657262,37.542275559,마포구,6.00000000,15.00000000,6.00000000,벚나무,
126.838870582,37.523260275,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.838908656,37.523553061,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.854679368,37.527679258,양천구,5.00000000,20.00000000,1.00000000,벚나무,
126.839011256,37.523332024,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.915030436,37.549273595,마포구,3.00000000,10.00000000,4.00000000,벚나무,
126.838142314,37.524751005,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.852641888,37.527834203,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.85659278,37.527396652,양천구,6.00000000,27.00000000,2.00000000,벚나무,
126.835521585,37.506663114,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.842840294,37.521123102,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.86112744,37.526570621,양천구,6.00000000,12.00000000,3.00000000,벚나무,
126.839854024,37.521644065,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.842703842,37.521105833,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.858516165,37.526962459,양천구,6.00000000,22.00000000,1.00000000,벚나무,
126.827573978,37.538547041,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.837877009,37.525168319,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.838078935,37.524496024,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.890189388,37.574700962,마포구,11.00000000,14.00000000,5.00000000,벚나무,
126.83776567,37.525378723,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.83169444,37.506546586,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.836817943,37.520671041,양천구,9.00000000,20.00000000,4.00000000,벚나무,
126.855658779,37.527533317,양천구,6.00000000,22.00000000,1.00000000,벚나무,
126.918935775,37.545910595,마포구,4.00000000,17.00000000,4.00000000,벚나무,
126.863402584,37.526230012,양천구,6.00000000,18.00000000,1.00000000,벚나무,
126.838631322,37.523603427,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.827586011,37.538204577,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.908281983,37.549422027,마포구,8.00000000,8.00000000,7.00000000,벚나무,
126.91758643,37.545905702,마포구,6.00000000,13.00000000,3.00000000,벚나무,
126.917609245,37.54597304,마포구,6.00000000,13.00000000,3.00000000,벚나무,
126.917634633,37.546040034,마포구,8.00000000,14.00000000,4.00000000,벚나무,
126.917660458,37.546098406,마포구,7.00000000,12.00000000,5.00000000,벚나무,
126.91774871,37.546299861,마포구,7.00000000,11.00000000,4.00000000,벚나무,
126.83552185,37.506445281,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.86204005,37.526440914,양천구,5.00000000,20.00000000,1.00000000,벚나무,
126.856014111,37.527477015,양천구,5.00000000,20.00000000,1.00000000,벚나무,
126.835811075,37.51978498,양천구,9.00000000,20.00000000,5.00000000,벚나무,
126.862845156,37.526455939,양천구,7.00000000,28.00000000,3.00000000,벚나무,
126.834697026,37.506625937,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.917812657,37.546414679,마포구,7.00000000,14.00000000,3.00000000,벚나무,
126.917720659,37.54622287,마포구,8.00000000,14.00000000,4.00000000,벚나무,
126.917828776,37.546473387,마포구,8.00000000,12.00000000,4.00000000,벚나무,
126.917861717,37.546526768,마포구,8.00000000,13.00000000,4.00000000,벚나무,
126.917892368,37.546598876,마포구,8.00000000,13.00000000,4.00000000,벚나무,
126.917930133,37.546675192,마포구,8.00000000,11.00000000,4.00000000,벚나무,
126.917946247,37.546725612,마포구,8.00000000,13.00000000,4.00000000,벚나무,
126.917988154,37.546835418,마포구,7.00000000,9.00000000,4.00000000,벚나무,
126.918007986,37.546896172,마포구,7.00000000,12.00000000,4.00000000,벚나무,
126.853076866,37.527912667,양천구,5.00000000,20.00000000,2.00000000,벚나무,
126.838492411,37.507252419,양천구,8.00000000,8.00000000,2.00000000,벚나무,
126.85929975,37.526846757,양천구,6.00000000,25.00000000,3.00000000,벚나무,
126.859207537,37.526854862,양천구,6.00000000,18.00000000,2.00000000,벚나무,
126.828224732,37.53727736,양천구,4.00000000,20.00000000,2.00000000,벚나무,
126.935783001,37.542280395,마포구,6.00000000,14.00000000,6.00000000,벚나무,
126.93620216,37.542256783,마포구,6.00000000,11.00000000,6.00000000,벚나무,
126.935839885,37.542278041,마포구,6.00000000,15.00000000,6.00000000,벚나무,
126.837966804,37.5250564,양천구,6.00000000,15.00000000,3.00000000,벚나무,
126.837395328,37.52097861,양천구,9.00000000,20.00000000,4.00000000,벚나무,
